last name,first name,position,team,year,average salary
Chandler,Wilson,SF,DEN,2011,6344163
Andersen,Chris,PF,DEN,2011,4139100
Gallinari,Danilo,SF,DEN,2011,3364326
Mozgov,Timofey,C,DEN,2011,3350474
Brewer,Corey,SG,DEN,2011,3059000
Lawson,Ty,PG,DEN,2011,1798552
McGee,JaVale,C,DEN,2011,1738080
Faried,Kenneth,PF,DEN,2011,1545842
Koufos,Kosta,C,DEN,2011,1474948
Cook,Brian,PF,DEN,2011,1250000
Hamilton,Jordan,SF,DEN,2011,1121560
Stone,Julyan,PG,DEN,2011,617900
Gordon,Ben,SG,DET,2011,10000000
Stuckey,Rodney,PG,DET,2011,8500000
Villanueva,Charlie,PF,DET,2011,7540000
Prince,Tayshaun,SF,DET,2011,7000000
Maxiell,Jason,PF,DET,2011,5000000
Jerebko,Jonas,PF,DET,2011,4500000
Monroe,Greg,C,DET,2011,3277524
Bynum,Will,PG,DET,2011,3250000
Knight,Brandon,PG,DET,2011,2897459
Daye,Austin,PF,DET,2011,2092369
Wilkins,Damien,SG,DET,2011,1146337
Macklin,Vernon,C,DET,2011,473604
RussellJr,Walker,PG,DET,2011,374300
Lee,David,PF,GSW,2011,13256280
Ellis,Monta,SG,GSW,2011,11000000
Jackson,Stephen,SF,GSW,2011,9256500
Biedrins,Andris,C,GSW,2011,9000000
Wright,Dorell,SF,GSW,2011,3809667
Udoh,Ekpe,PF,GSW,2011,3588607
Curry,Stephen,PG,GSW,2011,3175066
Thompson,Klay,SG,GSW,2011,2435620
Rush,Brandon,SG,GSW,2011,2189757
Robinson,Nate,PG,GSW,2011,1069509
Tyler,Jeremy,PF,GSW,2011,765496
Jenkins,Charles,PG,GSW,2011,617900
Wright,Chris,SF,GSW,2011,473604
Barron,Earl,PF,GSW,2011,224252
Moore,Mikki,PF,GSW,2011,119952
Gladness,Mickell,PF,GSW,2011,99304
Benson,Keith,C,GSW,2011,3819
Martin,Kevin,SG,HOU,2011,10600005
Scola,Luis,PF,HOU,2011,9408207
Dalembert,Samuel,C,HOU,2011,6849283
Lowry,Kyle,PG,HOU,2011,5865000
Patterson,Patrick,PF,HOU,2011,2246325
Morris,Marcus,PF,HOU,2011,2164795
Dragic,Goran,PG,HOU,2011,1904000
Lee,Courtney,SG,HOU,2011,1518703
Parsons,Chandler,SF,HOU,2011,832965
Budinger,Chase,SF,HOU,2011,819353
Smith,Greg,C,HOU,2011,706697
Adrien,Jeff,SF,HOU,2011,270427
Boykins,Earl,PG,HOU,2011,130856
Fortson,Courtney,SG,HOU,2011,118401
Simpson,Diamon,PF,HOU,2011,57291
Boykins,Earl,PG,HOU,2011,10905
Fortson,Courtney,SG,HOU,2011,3819
Granger,Danny,SF,IND,2011,12000000
West,David,PF,IND,2011,10000000
Foster,Jeff,C,IND,2011,3000000
Jones,Dahntay,SF,IND,2011,2650000
George,Paul,SF,IND,2011,2625256
Amundson,Louis,PF,IND,2011,2314000
Hansbrough,Tyler,PF,IND,2011,2262855
Hibbert,Roy,C,IND,2011,1828668
Collison,Darren,PG,IND,2011,1600616
Ayres,Jeff,PF,IND,2011,1500000
Hill,George,PG,IND,2011,1332850
Stephenson,Lance,SF,IND,2011,837500
Price,A.J.,PG,IND,2011,701359
Fesenko,Kyrylo,C,IND,2011,435000
Paul,Chris,PG,LAC,2011,15907354
Jordan,DeAndre,C,LAC,2011,10759764
Williams,Mo,PG,LAC,2011,8543833
Butler,Caron,SF,LAC,2011,8000000
Griffin,Blake,PF,LAC,2011,5824671
Foye,Randy,SG,LAC,2011,4250000
Gomes,Ryan,SF,LAC,2011,4000000
Hill,Jordan,C,LAC,2011,2669520
Martin,Kenyon,PF,LAC,2011,2500000
Billups,Chauncey,PG,LAC,2011,2000000
Bledsoe,Eric,PG,LAC,2011,1853889
Evans,Reggie,PF,LAC,2011,1229255
Leslie,Travis,SG,LAC,2011,706697
Thompkins,Trey,PF,LAC,2011,706697
Simmons,Bobby,SF,LAC,2011,370759
Simmons,Bobby,SF,LAC,2011,10905
Simmons,Bobby,SF,LAC,2011,10244
Bryant,Kobe,SF,LAL,2011,27849149
Gasol,Pau,PF,LAL,2011,19000000
Bynum,Andrew,C,LAL,2011,14300000
WorldPeace,Metta,SF,LAL,2011,6790640
Blake,Steve,PG,LAL,2011,4000000
Sessions,Ramon,PG,LAL,2011,3964320
McRoberts,Josh,PF,LAL,2011,3067500
Barnes,Matt,SF,LAL,2011,1832500
Murphy,Troy,PF,LAL,2011,1352181
Ebanks,Devin,SF,LAL,2011,617900
Goudelock,Andrew,PG,LAL,2011,617900
Morris,Darius,PG,LAL,2011,473604
Randolph,Zach,PF,MEM,2011,16500000
Gay,Rudy,SF,MEM,2011,16460538
Gasol,Marc,C,MEM,2011,14375941
Conley,Mike,PG,MEM,2011,8000000
Mayo,O.J.,SG,MEM,2011,4532359
Allen,Tony,SG,MEM,2011,3150000
Cunningham,Dante,PF,MEM,2011,2090000
Speights,Marreese,C,MEM,2011,1924024
Pondexter,Quincy,SF,MEM,2011,1421720
Haddadi,Hamed,C,MEM,2011,1300000
Arthur,Darrell,PF,MEM,2011,1294610
Pargo,Jermey,PG,MEM,2011,1000000
Young,Sam,SF,MEM,2011,886000
Selby,Josh,PG,MEM,2011,656098
Arenas,Gilbert,SG,MEM,2011,414378
Hudson,Lester,PG,MEM,2011,51780
Bosh,Chris,PF,MIA,2011,18306250
James,LeBron,SF,MIA,2011,18306250
Wade,Dwyane,SG,MIA,2011,17864333
Miller,Mike,SG,MIA,2011,5800000
Haslem,Udonis,PF,MIA,2011,4060000
Chalmers,Mario,PG,MIA,2011,4000000
Anthony,Joel,C,MIA,2011,3650000
Battier,Shane,SF,MIA,2011,3135000
Jones,James,SG,MIA,2011,1500000
Howard,Juwan,PF,MIA,2011,1352181
Curry,Eddy,C,MIA,2011,1229255
Cole,Norris,PG,MIA,2011,1082560
Pittman,Dexter,C,MIA,2011,696729
Harris,Terrel,SG,MIA,2011,473604
Turiaf,Ronny,C,MIA,2011,340305
Gladness,Mickell,PF,MIA,2011,7384
Gladness,Mickell,PF,MIA,2011,4306
Gladness,Mickell,PF,MIA,2011,3819
Gladness,Mickell,PF,MIA,2011,3588
Bogut,Andrew,C,MIL,2011,12000000
Salmons,John,SF,MIL,2011,7833200
Brown,Kwame,C,MIL,2011,6750000
Udrih,Beno,PG,MIL,2011,6478600
Gooden,Drew,PF,MIL,2011,6409680
Richard,Luc,SF,MIL,2011,4691288
Dunleavy,Mike,SF,MIL,2011,3750000
Delfino,Carlos,SG,MIL,2011,3500000
Livingston,Shaun,PG,MIL,2011,3500000
Jennings,Brandon,PG,MIL,2011,2543213
Ilyasova,Ersan,SF,MIL,2011,2320500
Sanders,Larry,C,MIL,2011,2159752
Harris,Tobias,PF,MIL,2011,1706649
Brockman,Jon,SF,MIL,2011,1000000
Leuer,Jon,PF,MIL,2011,617900
Boykins,Earl,PG,MIL,2011,10905
Barron,Earl,PF,MIL,2011,6890
Beasley,Michael,SF,MIN,2011,5044537
Webster,Martell,SF,MIN,2011,5030250
Miller,Brad,C,MIN,2011,5000000
Williams,Derrick,PF,MIN,2011,4809840
Milicic,Darko,PF,MIN,2011,4505750
Barea,Jose,PG,MIN,2011,4500000
Pekovic,Nikola,C,MIN,2011,4320000
Johnson,Wesley,SG,MIN,2011,4006080
Ridnour,Luke,PG,MIN,2011,4000000
Rubio,Ricky,PG,MIN,2011,3836364
Love,Kevin,PF,MIN,2011,3703175
Tolliver,Anthony,PF,MIN,2011,2125000
Randolph,Anthony,PF,MIN,2011,2105948
Ellington,Wayne,SG,MIN,2011,1329951
Lee,Malcolm,SG,MIN,2011,715496
Williams,Deron,PG,NJN,2011,16266652
Humphries,Kris,PF,NJN,2011,8000000
Outlaw,Travis,SF,NJN,2011,4000000
Morrow,Anthony,SG,NJN,2011,4000000
Farmar,Jordan,PG,NJN,2011,3875000
Petro,Johan,C,NJN,2011,3333333
Williams,Shawne,SF,NJN,2011,3000000
Stevenson,DeShawn,SF,NJN,2011,2500000
Lopez,Brook,C,NJN,2011,2461186
Brooks,MarShon,SG,NJN,2011,1144662
Williams,Shelden,C,NJN,2011,992680
Williams,Jordan,PF,NJN,2011,473604
Emmett,Andre,SG,NJN,2011,415742
Green,Gerald,SG,NJN,2011,277540
Bogans,Keith,SF,NJN,2011,77120
Johnson,Armon,PG,NJN,2011,34644
Green,Gerald,SG,NJN,2011,9714
Johnson,Armon,PG,NJN,2011,6929
Green,Gerald,SG,NJN,2011,5551
Horner,Dennis,SF,NJN,2011,4306
Smith,Jerry,SG,NJN,2011,4306
Okafor,Emeka,C,NOP,2011,12000000
Kaman,Chris,C,NOP,2011,10766000
Landry,Carl,PF,NOP,2011,9000000
Jack,Jarrett,PG,NOP,2011,5000000
Gordon,Eric,SG,NOP,2011,3072736
Aminu,Al-Farouq,SF,NOP,2011,2755560
Smith,Jason,PF,NOP,2011,2500000
Henry,Xavier,SG,NOP,2011,2171680
Belinelli,Marco,SF,NOP,2011,2019607
Ayon,Gustavo,PF,NOP,2011,1500000
Vasquez,Greivis,PG,NOP,2011,1372747
Johnson,Carldell,SG,NOP,2011,179395
Jones,Solomon,PF,NOP,2011,9025
Jones,Solomon,PF,NOP,2011,7521
Thomas,Lance,SF,NOP,2011,7176
Thomas,Lance,SF,NOP,2011,7176
Watkins,Darryl,C,NOP,2011,5774
Dyson,Jerome,SG,NOP,2011,5023
Foote,Jeff,C,NOP,2011,4306
Thomas,Lance,SF,NOP,2011,4306
Sloan,Donald,PG,NOP,2011,3588
Sloan,Donald,PG,NOP,2011,3588
Thomas,Lance,SF,NOP,2011,3588
Stoudemire,Amar'e,PF,NYK,2011,19948799
Anthony,Carmelo,SF,NYK,2011,15779912
Chandler,Tyson,C,NYK,2011,13852363
Billups,Chauncey,PG,NYK,2011,12200000
Smith,J.R.,SG,NYK,2011,2382353
Shumpert,Iman,SG,NYK,2011,1879324
Davis,Baron,PG,NYK,2011,1352181
Douglas,Toney,SG,NYK,2011,1320190
Jeffries,Jared,PF,NYK,2011,1229255
Novak,Steve,SF,NYK,2011,992680
Lin,Jeremy,PG,NYK,2011,617900
Fields,Landry,SF,NYK,2011,617900
Harrellson,Josh,PF,NYK,2011,473604
Jordan,Jerome,C,NYK,2011,473604
Gadzuric,Dan,C,NYK,2011,69393
Durant,Kevin,SF,OKC,2011,17832627
Perkins,Kendrick,C,OKC,2011,7850531
Harden,James,SG,OKC,2011,4458842
Westbrook,Russell,PG,OKC,2011,4087364
Mohammed,Nazr,C,OKC,2011,3750000
Sefolosha,Thabo,SF,OKC,2011,3512500
Cook,Daequan,SG,OKC,2011,3216250
Collison,Nick,PF,OKC,2011,2757500
Fisher,Derek,PG,OKC,2011,2329545
Aldrich,Cole,C,OKC,2011,2286000
Maynor,Eric,PG,OKC,2011,1648030
Ibaka,Serge,PF,OKC,2011,1466415
Jackson,Reggie,PG,OKC,2011,1457363
Ivey,Royal,PG,OKC,2011,1200000
Hayward,Lazar,PF,OKC,2011,1097520
Arenas,Gilbert,SG,ORL,2011,20807922
Howard,Dwight,C,ORL,2011,16647180
Turkoglu,Hedo,SF,ORL,2011,10560000
Nelson,Jameer,PG,ORL,2011,7700000
Redick,J.J.,SG,ORL,2011,6563333
Davis,Glen,PF,ORL,2011,6425000
Richardson,Jason,SG,ORL,2011,6000000
Duhon,Chris,PG,ORL,2011,3750000
Richardson,Quentin,PF,ORL,2011,2355600
Anderson,Ryan,PF,ORL,2011,1548990
Clark,Earl,SF,ORL,2011,1200000
Orton,Daniel,C,ORL,2011,1062960
Wafer,Von,PG,ORL,2011,992680
Harper,Justin,SF,ORL,2011,617900
Smith,Ishmael,PG,ORL,2011,522472
Liggins,DeAndre,SG,ORL,2011,473604
Brand,Elton,PF,PHI,2011,15408785
Iguodala,Andre,SG,PHI,2011,13416667
Young,Thaddeus,PF,PHI,2011,8600000
Turner,Evan,SF,PHI,2011,5380877
Williams,Louis,SG,PHI,2011,5000000
Hawes,Spencer,PF,PHI,2011,4051023
Vucevic,Nikola,C,PHI,2011,1977425
Holiday,Jrue,PG,PHI,2011,1889465
Battie,Tony,PF,PHI,2011,1352181
Meeks,Jodie,SG,PHI,2011,701359
Allen,LaVoy,PF,PHI,2011,473604
Silas,Xavier,SG,PHI,2011,11458
Elson,Francisco,C,PHI,2011,9267
Elson,Francisco,C,PHI,2011,7413
Nash,Steve,PG,PHX,2011,11000000
Gortat,Marcin,C,PHX,2011,6790640
Hill,Grant,SF,PHX,2011,6500000
Childress,Josh,SF,PHX,2011,6250000
Frye,Channing,PF,PHX,2011,6000000
Warrick,Hakim,PF,PHX,2011,4500000
Dudley,Jared,PF,PHX,2011,4250000
Brown,Shannon,PG,PHX,2011,3500000
Morris,Markieff,PF,PHX,2011,2251450
Lopez,Robin,C,PHX,2011,2024791
Telfair,Sebastian,PG,PHX,2011,1533750
Redd,Michael,SG,PHX,2011,1308506
Price,Ronnie,PG,PHX,2011,1069509
Roy,Brandon,SG,POR,2011,17174735
Aldridge,LaMarcus,PF,POR,2011,13000000
Okur,Mehmet,C,POR,2011,10890000
Camby,Marcus,C,POR,2011,8854875
Felton,Raymond,PG,POR,2011,7280000
Matthews,Wesley,SG,POR,2011,6505320
Crawford,Jamal,SG,POR,2011,2500000
Babbitt,Luke,SF,POR,2011,1768840
Hickson,J.J,PF,POR,2011,1660534
Thomas,Kurt,PF,POR,2011,1352181
Williams,Elliot,SG,POR,2011,1348800
Smith,Nolan,PG,POR,2011,1336320
Batum,Nicolas,SG,POR,2011,1294610
Smith,Craig,PF,POR,2011,992680
Johnson,Chris,PF,POR,2011,762195
Przybilla,Joel,C,POR,2011,655616
Thornton,Marcus,SG,SAC,2011,7787500
Garcia,Francisco,SG,SAC,2011,5800000
Hayes,Chuck,PF,SAC,2011,5604375
Evans,Tyreke,SF,SAC,2011,4223616
Cousins,DeMarcus,C,SAC,2011,3950033
Outlaw,Travis,SF,SAC,2011,3000000
Fredette,Jimmer,PG,SAC,2011,2339080
Thompson,Jason,PF,SAC,2011,2277261
Casspi,Omri,SF,SAC,2011,1510187
Honeycutt,Tyler,SF,SAC,2011,823056
Whiteside,Hassan,C,SAC,2011,746316
Thomas,Isaiah,PG,SAC,2011,706697
Williams,Terrence,SG,SAC,2011,186036
Williams,Terrence,SG,SAC,2011,7767
Ginobili,Manu,SG,SAS,2011,12981038
Parker,Tony,PG,SAS,2011,12500000
Duncan,Tim,PF,SAS,2011,10000000
Jefferson,Richard,SF,SAS,2011,9723000
Splitter,Tiago,PF,SAS,2011,3672000
Bonner,Matt,C,SAS,2011,3472500
Leonard,Kawhi,SF,SAS,2011,2080925
Anderson,James,SG,SAS,2011,1412460
Joseph,Cory,PG,SAS,2011,1290400
Ford,T.J.,PG,SAS,2011,1146337
Green,Danny,SG,SAS,2011,984411
Blair,DeJaun,C,SAS,2011,853897
Neal,Gary,PG,SAS,2011,696729
Diaw,Boris,C,SAS,2011,345248
Mills,Patrick,PG,SAS,2011,261829
Thomas,Malcolm,PF,SAS,2011,9394
Dawson,Eric,PF,SAS,2011,4306
Dentmon,Justin,PG,SAS,2011,4306
Thomas,Malcolm,PF,SAS,2011,3588
Dawson,Eric,PF,SAS,2011,2870
Bargnani,Andrea,C,TOR,2011,10000000
Calderon,Jose,PG,TOR,2011,9000000
Barbosa,Leandro,SG,TOR,2011,6600000
Johnson,Amir,PF,TOR,2011,6000000
Kleiza,Linas,SF,TOR,2011,4700000
DeRozan,DeMar,SG,TOR,2011,2676443
Gray,Aaron,C,TOR,2011,2500000
Bayless,Jerryd,PG,TOR,2011,2352880
Davis,Ed,PF,TOR,2011,2335775
Johnson,James,PF,TOR,2011,1988202
Forbes,Gary,SF,TOR,2011,1500000
Alabi,Solomon,C,TOR,2011,800000
Anderson,Alan,SG,TOR,2011,75793
Uzoh,Ben,PG,TOR,2011,67614
Uzoh,Ben,PG,TOR,2011,6929
Anderson,Alan,SG,TOR,2011,6890
Anderson,Alan,SG,TOR,2011,6890
Uzoh,Ben,PG,TOR,2011,6147
Dentmon,Justin,PG,TOR,2011,4306
Jefferson,Al,C,UTA,2011,13000000
Harris,Devin,PG,UTA,2011,8600000
Millsap,Paul,PF,UTA,2011,6600000
Favors,Derrick,PF,UTA,2011,4834539
Kanter,Enes,PF,UTA,2011,4663129
Miles,C.J.,SG,UTA,2011,3700000
Bell,Raja,SG,UTA,2011,3240000
Hayward,Gordon,SF,UTA,2011,2762796
Burks,Alec,PG,UTA,2011,2341929
Howard,Josh,SF,UTA,2011,2150000
Watson,Earl,PG,UTA,2011,2000000
Tinsley,Jamaal,PG,UTA,2011,1290718
Carroll,DeMarre,SF,UTA,2011,711279
Evans,Jeremy,SF,UTA,2011,617900
Ahearn,Blake,SG,UTA,2011,48232
Ahearn,Blake,SG,UTA,2011,6890
Lewis,Rashard,PF,WAS,2011,19700000
Hilario,Nene,PF,WAS,2011,13000000
Ariza,Trevor,SF,WAS,2011,6790640
Wall,John,PG,WAS,2011,6012541
Blatche,Andray,C,WAS,2011,4110350
Young,Nick,SF,WAS,2011,3695857
Vesely,Jan,SF,WAS,2011,3202960
Seraphin,Kevin,PF,WAS,2011,1950549
Booker,Trevor,PF,WAS,2011,1567895
Singleton,Chris,SF,WAS,2011,1551840
Crawford,Jordan,SG,WAS,2011,1380965
Evans,Maurice,SG,WAS,2011,1223166
Mack,Shelvin,PG,WAS,2011,617900
Singleton,James,SF,WAS,2011,82683
Almond,Morris,SG,WAS,2011,6890
Barron,Earl,PF,WAS,2011,6890
Martin,Cartier,PF,WAS,2011,6890
Singleton,James,SF,WAS,2011,6890
Almond,Morris,SG,WAS,2011,6890
Ubiles,Edwin,SG,WAS,2011,4306
