last name,first name,position,team,year,average salary
Crowder,Jae,SF,DAL,2013,768202
Mekel,Gal,PG,DAL,2013,751313
Lawson,Ty,PG,DEN,2013,12000000
McGee,JaVale,C,DEN,2013,11000000
Gallinari,Danilo,SF,DEN,2013,10500000
Chandler,Wilson,SF,DEN,2013,6344163
Hickson,J.J,PF,DEN,2013,5381750
Arthur,Darrell,PF,DEN,2013,4837500
Mozgov,Timofey,C,DEN,2013,4666667
Vesely,Jan,SF,DEN,2013,3202960
Foye,Randy,SG,DEN,2013,3045000
Robinson,Nate,PG,DEN,2013,2061360
Randolph,Anthony,PF,DEN,2013,1750000
Fournier,Evan,SG,DEN,2013,1639061
Faried,Kenneth,PF,DEN,2013,1545842
Brooks,Aaron,PG,DEN,2013,947907
Miller,Quincy,SF,DEN,2013,725906
Smith,Josh,SF,DET,2013,13500000
Stuckey,Rodney,PG,DET,2013,8500000
Jennings,Brandon,PG,DET,2013,8000000
Villanueva,Charlie,PF,DET,2013,7540000
Jerebko,Jonas,PF,DET,2013,4500000
Monroe,Greg,C,DET,2013,3277524
Caldwell-Pope,Kentavious,SG,DET,2013,2998910
Bynum,Will,PG,DET,2013,2853126
Drummond,Andre,C,DET,2013,2664793
Billups,Chauncey,PG,DET,2013,2500000
Datome,Luigi,SF,DET,2013,1750000
Singler,Kyle,SF,DET,2013,1045000
Harrellson,Josh,PF,DET,2013,916228
Mitchell,Tony,PF,DET,2013,754586
Siva,Peyton,PG,DET,2013,653331
Lee,David,PF,GSW,2013,13256280
Bogut,Andrew,C,GSW,2013,12000000
Iguodala,Andre,SG,GSW,2013,12000000
Curry,Stephen,PG,GSW,2013,11000000
Blake,Steve,PG,GSW,2013,4000000
Speights,Marreese,C,GSW,2013,3657500
Thompson,Klay,SG,GSW,2013,2435620
Barnes,Harrison,SF,GSW,2013,2192970
O'Neal,Jermaine,C,GSW,2013,2000000
Crawford,Jordan,SG,GSW,2013,1380965
Ezeli,Festus,C,GSW,2013,1302377
Nedovic,Nemanja,PG,GSW,2013,1080480
Green,Draymond,PF,GSW,2013,880248
Kuzmic,Ognjen,C,GSW,2013,653331
Armstrong,Hilton,C,GSW,2013,42306
Armstrong,Hilton,C,GSW,2013,6044
Howard,Dwight,C,HOU,2013,21897818
Harden,James,SG,HOU,2013,15756438
Asik,Omer,C,HOU,2013,8374646
Lin,Jeremy,PG,HOU,2013,8374646
Scola,Luis,PF,HOU,2013,5724622
Jones,Terrence,PF,HOU,2013,1786262
Motiejunas,Donatas,PF,HOU,2013,1639061
Garcia,Francisco,SG,HOU,2013,1291393
Hamilton,Jordan,SF,HOU,2013,1121560
Casspi,Omri,SF,HOU,2013,1005646
Parsons,Chandler,SF,HOU,2013,832965
Canaan,Isaiah,PG,HOU,2013,778091
Covington,Robert,SF,HOU,2013,751313
Powell,Josh,PF,HOU,2013,662122
Beverley,Patrick,PG,HOU,2013,661830
Daniels,Troy,SG,HOU,2013,158588
Pittman,Dexter,C,HOU,2013,37722
Hibbert,Roy,C,IND,2013,14610937
West,David,PF,IND,2013,12200000
Hill,George,PG,IND,2013,8000000
Turner,Evan,SF,IND,2013,5380877
Scola,Luis,PF,IND,2013,4508504
Mahinmi,Ian,C,IND,2013,4000000
Copeland,Chris,SF,IND,2013,3067500
Allen,LaVoy,PF,IND,2013,3030000
George,Paul,SF,IND,2013,2625256
Watson,C.J.,PG,IND,2013,2046500
Butler,Rasual,SF,IND,2013,1399507
Hill,Solomon,SF,IND,2013,1302800
Bynum,Andrew,C,IND,2013,1000000
Sloan,Donald,PG,IND,2013,916228
Stephenson,Lance,SF,IND,2013,837500
Paul,Chris,PG,LAC,2013,21468695
Griffin,Blake,PF,LAC,2013,18907725
Jordan,DeAndre,C,LAC,2013,10759764
Redick,J.J.,SG,LAC,2013,6938750
Crawford,Jamal,SG,LAC,2013,5337500
Dudley,Jared,PF,LAC,2013,4250000
Barnes,Matt,SF,LAC,2013,3396250
Collison,Darren,PG,LAC,2013,1942750
Bullock,Reggie,SF,LAC,2013,1464451
Green,Willie,SF,LAC,2013,1407666
Hollins,Ryan,C,LAC,2013,1186459
Granger,Danny,SF,LAC,2013,837131
Davis,Glen,PF,LAC,2013,783290
Turkoglu,Hedo,SF,LAC,2013,749148
Vujacic,Sasha,SG,LAC,2013,6979
Morris,Darius,PG,LAC,2013,5202
Morris,Darius,PG,LAC,2013,5202
Wayns,Maalik,PG,LAC,2013,4640
Bryant,Kobe,SF,LAL,2013,27849149
Gasol,Pau,PF,LAL,2013,19000000
Nash,Steve,PG,LAL,2013,9300500
WorldPeace,Metta,SF,LAL,2013,7325891
Hill,Jordan,C,LAL,2013,3500000
Kaman,Chris,C,LAL,2013,3183000
Meeks,Jodie,SG,LAL,2013,1525000
Young,Nick,SF,LAL,2013,1167464
Brooks,MarShon,SG,LAL,2013,1144662
Farmar,Jordan,PG,LAL,2013,1106942
Henry,Xavier,SG,LAL,2013,916099
Johnson,Wesley,SG,LAL,2013,916099
Sacre,Robert,C,LAL,2013,895154
Kelly,Ryan,PF,LAL,2013,753331
Marshall,Kendall,PG,LAL,2013,731407
Bazemore,Kent,SF,LAL,2013,631238
Williams,Shawne,SF,LAL,2013,6511
Harris,Manny,SG,LAL,2013,5202
Harris,Manny,SG,LAL,2013,5202
Randolph,Zach,PF,MEM,2013,16500000
Gasol,Marc,C,MEM,2013,14375941
Conley,Mike,PG,MEM,2013,8000000
Prince,Tayshaun,SF,MEM,2013,7000000
Lee,Courtney,SG,MEM,2013,5337500
Allen,Tony,SG,MEM,2013,5000000
Koufos,Kosta,C,MEM,2013,3000000
Davis,Ed,PF,MEM,2013,2335775
Pondexter,Quincy,SF,MEM,2013,1421720
Miller,Mike,SG,MEM,2013,1399507
Udrih,Beno,PG,MEM,2013,1272279
Leuer,Jon,PF,MEM,2013,967500
Franklin,Jamaal,SG,MEM,2013,766253
Johnson,James,PF,MEM,2013,680263
Calathes,Nick,SG,MEM,2013,653331
Morris,Darius,PG,MEM,2013,5202
Bosh,Chris,PF,MIA,2013,18306250
James,LeBron,SF,MIA,2013,18306250
Wade,Dwyane,SG,MIA,2013,17864333
Miller,Mike,SG,MIA,2013,6400000
Haslem,Udonis,PF,MIA,2013,4060000
Chalmers,Mario,PG,MIA,2013,4000000
Allen,Ray,SG,MIA,2013,3159525
Battier,Shane,SF,MIA,2013,3135000
Douglas,Toney,SG,MIA,2013,1600000
Jones,James,SG,MIA,2013,1500000
Andersen,Chris,PF,MIA,2013,1423999
Lewis,Rashard,PF,MIA,2013,1375844
Cole,Norris,PG,MIA,2013,1082560
Beasley,Michael,SF,MIA,2013,1027424
Oden,Greg,C,MIA,2013,1027424
Hamilton,Justin,C,MIA,2013,457259
Liggins,DeAndre,SG,MIA,2013,5202
Liggins,DeAndre,SG,MIA,2013,5202
Mayo,O.J.,SG,MIL,2013,8000000
Ilyasova,Ersan,SF,MIL,2013,8000000
Gooden,Drew,PF,MIL,2013,6687400
Pachulia,Zaza,C,MIL,2013,5200000
Sessions,Ramon,PG,MIL,2013,5000000
Udoh,Ekpe,PF,MIL,2013,3588607
Delfino,Carlos,SG,MIL,2013,3250000
Henson,John,PF,MIL,2013,3183295
Knight,Brandon,PG,MIL,2013,2897459
Antetokounmpo,Giannis,SF,MIL,2013,2871714
Sanders,Larry,C,MIL,2013,2159752
Raduljica,Miroslav,C,MIL,2013,1522500
Adrien,Jeff,SF,MIL,2013,784728
Wolters,Nate,PG,MIL,2013,754586
Middleton,Khris,SF,MIL,2013,725906
Wright,Chris,SF,MIL,2013,462262
Wright,Chris,SF,MIL,2013,4640
Wright,Chris,SF,MIL,2013,4640
Mitchell,Tony,PF,MIL,2013,2883
Stephens,D.J.,SG,MIL,2013,2883
Love,Kevin,PF,MIN,2013,15206485
Pekovic,Nikola,C,MIN,2013,12000000
Martin,Kevin,SG,MIN,2013,6938750
Budinger,Chase,SF,MIN,2013,5000000
Brewer,Corey,SG,MIN,2013,4702500
Richard,Luc,SF,MIN,2013,4691288
Barea,Jose,PG,MIN,2013,4500000
Rubio,Ricky,PG,MIN,2013,3836364
Milicic,Darko,PF,MIN,2013,3491500
Shved,Alexey,PG,MIN,2013,3150000
Muhammad,Shabazz,SF,MIN,2013,2240575
Cunningham,Dante,PF,MIN,2013,2090000
Dieng,Gorgui,PF,MIN,2013,1647336
Turiaf,Ronny,C,MIN,2013,1500000
Hummel,Robbie,SF,MIN,2013,490180
Jeffers,Othyus,PG,MIN,2013,46816
Johnson,Joe,SF,NJN,2013,20609682
Williams,Deron,PG,NJN,2013,19754465
Pierce,Paul,SF,NJN,2013,15333334
Lopez,Brook,C,NJN,2013,15206485
Garnett,Kevin,PF,NJN,2013,12000000
Thornton,Marcus,SG,NJN,2013,7787500
Kirilenko,Andrei,SF,NJN,2013,3254618
Teletovic,Mirza,PF,NJN,2013,3229050
Plumlee,Mason,C,NJN,2013,1599943
Blatche,Andray,C,NJN,2013,1406555
Livingston,Shaun,PG,NJN,2013,1272279
Teague,Marquis,PG,NJN,2013,1017547
Anderson,Alan,SG,NJN,2013,1005646
Gutierrez,Jorge,PG,NJN,2013,437075
Collins,Jason,C,NJN,2013,271669
Collins,Jason,C,NJN,2013,8232
Collins,Jason,C,NJN,2013,8232
Gutierrez,Jorge,PG,NJN,2013,2883
Gutierrez,Jorge,PG,NJN,2013,2883
Gordon,Eric,SG,NOP,2013,14591391
Evans,Tyreke,SF,NOP,2013,11000001
Holiday,Jrue,PG,NOP,2013,10250001
Anderson,Ryan,PF,NOP,2013,8500000
Davis,Anthony,PF,NOP,2013,5799503
Aminu,Al-Farouq,SF,NOP,2013,3749602
Smith,Jason,PF,NOP,2013,2500000
Rivers,Austin,SG,NOP,2013,2339080
Morrow,Anthony,SG,NOP,2013,1086555
Ajinca,Alexis,C,NOP,2013,808482
Babbitt,Luke,SF,NOP,2013,684540
Ely,Melvin,C,NOP,2013,673299
Withey,Jeff,C,NOP,2013,653331
Miller,Darius,SF,NOP,2013,631238
Roberts,Brian,PG,NOP,2013,631238
Southerland,James,SF,NOP,2013,20184
Anthony,Carmelo,SF,NYK,2013,21388954
Stoudemire,Amar'e,PF,NYK,2013,19948799
Chandler,Tyson,C,NYK,2013,13852363
Bargnani,Andrea,C,NYK,2013,10000000
Smith,J.R.,SG,NYK,2013,5982375
Felton,Raymond,PG,NYK,2013,3715383
Shumpert,Iman,SG,NYK,2013,1879324
Prigioni,Pablo,PG,NYK,2013,1662961
HardawayJr.,Tim,SG,NYK,2013,1508381
Martin,Kenyon,PF,NYK,2013,1399507
Aldrich,Cole,C,NYK,2013,916099
Brown,Shannon,PG,NYK,2013,752852
Tyler,Jeremy,PF,NYK,2013,752374
Odom,Lamar,PF,NYK,2013,728361
Murry,Toure,SF,NYK,2013,490180
Brown,Shannon,PG,NYK,2013,6979
Brown,Shannon,PG,NYK,2013,6979
Clark,Earl,SF,NYK,2013,5576
Clark,Earl,SF,NYK,2013,5576
Durant,Kevin,SF,OKC,2013,17832627
Westbrook,Russell,PG,OKC,2013,15719062
Ibaka,Serge,PF,OKC,2013,12350000
Perkins,Kendrick,C,OKC,2013,7850531
Sefolosha,Thabo,SF,OKC,2013,3512500
Collison,Nick,PF,OKC,2013,2757500
Adams,Steven,C,OKC,2013,2423849
Lamb,Jeremy,SG,OKC,2013,2341929
Jackson,Reggie,PG,OKC,2013,1457363
Fisher,Derek,PG,OKC,2013,1399507
Roberson,Andre,SG,OKC,2013,1323828
JonesIII,Perry,SF,OKC,2013,1321472
Thabeet,Hasheem,C,OKC,2013,1216667
Butler,Caron,SF,OKC,2013,1000000
Jerrett,Grant,PF,OKC,2013,28834
Ivey,Royal,PG,OKC,2013,7484
Williams,Reggie,SF,OKC,2013,5576
Williams,Reggie,SF,OKC,2013,5576
Shakur,Mustafa,PG,OKC,2013,5389
Arenas,Gilbert,SG,ORL,2013,20807922
Nelson,Jameer,PG,ORL,2013,8400000
Afflalo,Arron,SG,ORL,2013,7342500
Oladipo,Victor,SG,ORL,2013,5371860
Maxiell,Jason,PF,ORL,2013,2500000
Harkless,Maurice,PF,ORL,2013,2080925
Vucevic,Nikola,C,ORL,2013,1977425
Harris,Tobias,PF,ORL,2013,1706649
Nicholson,Andrew,PF,ORL,2013,1706648
Price,Ronnie,PG,ORL,2013,1291393
O'Quinn,Kyle,C,ORL,2013,830996
Moore,E'Twaun,SG,ORL,2013,823244
Lamb,Doron,SG,ORL,2013,784705
Dedmon,Dewayne,C,ORL,2013,687919
Dedmon,Dewayne,C,ORL,2013,2883
Dedmon,Dewayne,C,ORL,2013,2883
Thomas,Adonis,SF,ORL,2013,2883
Thomas,Adonis,SF,ORL,2013,2883
Young,Thaddeus,PF,PHI,2013,8600000
Richardson,Jason,SG,PHI,2013,6000000
Noel,Nerlens,C,PHI,2013,3582433
Carter-Williams,Michael,PG,PHI,2013,2520882
WrotenJr.,Tony,SG,PHI,2013,1886531
Moultrie,Arnett,PF,PHI,2013,1089240
Mullens,B.J.,PF,PHI,2013,1005646
Williams,Elliot,SG,PHI,2013,959744
Sims,Henry,C,PHI,2013,852058
Thompson,Hollis,SG,PHI,2013,817409
Anderson,James,SG,PHI,2013,809973
Davies,Brandon,PF,PHI,2013,751313
Varnado,Jarvis,PF,PHI,2013,689429
Ware,Casper,PG,PHI,2013,590803
Johnson-Odom,Darius,SG,PHI,2013,4640
Varnado,Jarvis,PF,PHI,2013,4640
Dedmon,Dewayne,C,PHI,2013,2883
Dedmon,Dewayne,C,PHI,2013,2883
Nunnally,James,SG,PHI,2013,2883
Nunnally,James,SG,PHI,2013,2883
Thomas,Adonis,SF,PHI,2013,2883
Ware,Casper,PG,PHI,2013,2883
Ware,Casper,PG,PHI,2013,2883
Okafor,Emeka,C,PHX,2013,12000000
Dragic,Goran,PG,PHX,2013,7500000
Childress,Josh,SF,PHX,2013,7000000
Frye,Channing,PF,PHX,2013,6000000
Len,Alex,C,PHX,2013,3943345
Green,Gerald,SG,PHX,2013,3500000
Morris,Markieff,PF,PHX,2013,2251450
Morris,Marcus,PF,PHX,2013,2164795
Bledsoe,Eric,PG,PHX,2013,1853889
Plumlee,Miles,C,PHX,2013,1368493
Goodwin,Archie,SG,PHX,2013,1357732
Smith,Ishmael,PG,PHX,2013,951463
Tucker,P.J.,SF,PHX,2013,823244
Randolph,Shavlik,PF,PHX,2013,767011
Christmas,Dionte,SG,PHX,2013,653331
Barbosa,Leandro,SG,PHX,2013,410936
Barbosa,Leandro,SG,PHX,2013,8232
Barbosa,Leandro,SG,PHX,2013,8232
Roy,Brandon,SG,POR,2013,17174735
Aldridge,LaMarcus,PF,POR,2013,13000000
Batum,Nicolas,SG,POR,2013,11530375
Matthews,Wesley,SG,POR,2013,6505320
Lopez,Robin,C,POR,2013,5119761
Robinson,Thomas,PF,POR,2013,3526480
Lillard,Damian,PG,POR,2013,3461292
Wright,Dorell,SF,POR,2013,3067500
Freeland,Joel,PF,POR,2013,2975000
Williams,Mo,PG,POR,2013,2711670
McCollum,C.J.,SG,POR,2013,2620615
Leonard,Meyers,C,POR,2013,2435620
Watson,Earl,PG,POR,2013,1399507
Claver,Victor,SF,POR,2013,1333333
Crabbe,Allen,SF,POR,2013,878092
Barton,Will,SG,POR,2013,751372
Gay,Rudy,SF,SAC,2013,16460538
Landry,Carl,PF,SAC,2013,6500000
Thompson,Jason,PF,SAC,2013,6037500
Terry,Jason,SG,SAC,2013,5225000
Williams,Derrick,PF,SAC,2013,4809840
Cousins,DeMarcus,C,SAC,2013,3950033
McLemore,Ben,SG,SAC,2013,3271931
Outlaw,Travis,SF,SAC,2013,3000000
Gray,Aaron,C,SAC,2013,2632938
Evans,Reggie,PF,SAC,2013,1695635
Acy,Quincy,SF,SAC,2013,789705
McCallum,Ray,PG,SAC,2013,762791
Thomas,Isaiah,PG,SAC,2013,706697
Reed,Willie,PF,SAC,2013,102089
Cunningham,Jared,SG,SAC,2013,32483
Johnson,Orlando,SG,SAC,2013,4640
White,Royce,PF,SAC,2013,4640
White,Royce,PF,SAC,2013,4640
Cunningham,Jared,SG,SAC,2013,4640
Johnson,Orlando,SG,SAC,2013,4640
Parker,Tony,PG,SAS,2013,12500000
Duncan,Tim,PF,SAS,2013,10120482
Splitter,Tiago,PF,SAS,2013,9000000
Ginobili,Manu,SG,SAS,2013,7250000
Diaw,Boris,C,SAS,2013,4601250
Green,Danny,SG,SAS,2013,3762500
Bonner,Matt,C,SAS,2013,3472500
Belinelli,Marco,SF,SAS,2013,2811875
Leonard,Kawhi,SF,SAS,2013,2080925
Ayres,Jeff,PF,SAS,2013,1789375
Joseph,Cory,PG,SAS,2013,1290400
Mills,Patrick,PG,SAS,2013,1109535
Daye,Austin,PF,SAS,2013,1005646
Baynes,Aron,PF,SAS,2013,514230
James,Damion,SG,SAS,2013,20807
Brown,Shannon,PG,SAS,2013,6979
Brown,Shannon,PG,SAS,2013,6979
James,Damion,SG,SAS,2013,5202
Jeffers,Othyus,PG,SAS,2013,5202
DeRozan,DeMar,SG,TOR,2013,9500000
Salmons,John,SF,TOR,2013,7833200
Fields,Landry,SF,TOR,2013,6250000
Johnson,Amir,PF,TOR,2013,6000000
Lowry,Kyle,PG,TOR,2013,5865000
Hayes,Chuck,PF,TOR,2013,5604375
Kleiza,Linas,SF,TOR,2013,4600000
Valanciunas,Jonas,C,TOR,2013,3809981
Novak,Steve,SF,TOR,2013,3750001
Hansbrough,Tyler,PF,TOR,2013,3254618
Ross,Terrence,SF,TOR,2013,2897459
Patterson,Patrick,PF,TOR,2013,2246325
DeColo,Nando,PG,TOR,2013,1431500
Vasquez,Greivis,PG,TOR,2013,1372747
Stone,Julyan,PG,TOR,2013,916228
Buycks,Dwight,PG,TOR,2013,758241
Jefferson,Richard,SF,UTA,2013,9723000
Williams,Marvin,PF,UTA,2013,7500000
Favors,Derrick,PF,UTA,2013,4834539
Kanter,Enes,PF,UTA,2013,4663129
Rush,Brandon,SG,UTA,2013,4000000
LucasIII,John,PG,UTA,2013,3200000
Hayward,Gordon,SF,UTA,2013,2762796
Burke,Trey,PG,UTA,2013,2758040
Burks,Alec,PG,UTA,2013,2341929
Evans,Jeremy,SF,UTA,2013,1750000
Gobert,Rudy,C,UTA,2013,1375842
Garrett,Diante,PG,UTA,2013,871952
Thomas,Malcolm,PF,UTA,2013,825198
Clark,Ian,SG,UTA,2013,653331
Murphy,Erik,PF,UTA,2013,653331
Hilario,Nene,PF,WAS,2013,13000000
Blatche,Andray,C,WAS,2013,7794921
Ariza,Trevor,SF,WAS,2013,6790640
Gortat,Marcin,C,WAS,2013,6790640
Wall,John,PG,WAS,2013,6012541
Webster,Martell,SF,WAS,2013,5497625
Miller,Andre,PG,WAS,2013,4875000
PorterJr.,Otto,SF,WAS,2013,4826355
Beal,Bradley,SG,WAS,2013,4663129
Seraphin,Kevin,PF,WAS,2013,1950549
Booker,Trevor,PF,WAS,2013,1567895
Singleton,Chris,SF,WAS,2013,1551840
Harrington,Al,PF,WAS,2013,1399507
Temple,Garrett,SG,WAS,2013,916099
RiceJr.,Glen,SF,WAS,2013,653331
Gooden,Drew,PF,WAS,2013,246972
Gooden,Drew,PF,WAS,2013,8232
Gooden,Drew,PF,WAS,2013,8232
