last name,first name,position,team,year,average salary
Hawes,Spencer,PF,CHA,2015,566309
Gutierrez,Jorge,PG,CHA,2015,189455
Gutierrez,Jorge,PG,CHA,2015,5572
Gutierrez,Jorge,PG,CHA,2015,5572
Rose,Derrick,PG,CHI,2015,20093064
Butler,Jimmy,SG,CHI,2015,18467976
Lopez,Robin,C,CHI,2015,13503875
Noah,Joakim,C,CHI,2015,12000000
Gibson,Taj,PF,CHI,2015,8250000
Gasol,Pau,PF,CHI,2015,7448760
Calderon,Jose,PG,CHI,2015,7250000
Mirotic,Nikola,PF,CHI,2015,5543725
Dunleavy,Mike,SF,CHI,2015,4837500
McDermott,Doug,SF,CHI,2015,2609109
Brooks,Aaron,PG,CHI,2015,2250000
Snell,Tony,SF,CHI,2015,1696412
Grant,Jerian,PG,CHI,2015,1643080
Portis,Bobby,PF,CHI,2015,1453720
Moore,E'Twaun,SG,CHI,2015,981792
Bairstow,Cameron,PF,CHI,2015,845059
Dinwiddie,Spencer,PG,CHI,2015,841830
Bairstow,Cameron,PF,CHI,2015,777609
Felicio,Cristiano,PF,CHI,2015,699865
Holiday,Justin,SG,CHI,2015,306472
James,LeBron,SF,CLE,2015,23487337
Love,Kevin,PF,CLE,2015,22642350
Irving,Kyrie,PG,CLE,2015,18868625
Thompson,Tristan,C,CLE,2015,16400000
Shumpert,Iman,SG,CLE,2015,10000000
Frye,Channing,PF,CLE,2015,8000000
Smith,J.R.,SG,CLE,2015,5187500
Mozgov,Timofey,C,CLE,2015,4666667
Williams,Mo,PG,CLE,2015,2147250
Jefferson,Richard,SF,CLE,2015,1499187
Jones,James,SG,CLE,2015,1499187
Kaun,Sasha,C,CLE,2015,1304710
Dellavedova,Matthew,PG,CLE,2015,1147276
Jones,Dahntay,SF,CLE,2015,780239
McRae,Jordan,SG,CLE,2015,492916
McRae,Jordan,SG,CLE,2015,3089
Matthews,Wesley,SG,DAL,2015,17515007
Parsons,Chandler,SF,DAL,2015,15361500
Nowitzki,Dirk,PF,DAL,2015,8333333
Williams,Deron,PG,DAL,2015,5500000
Pachulia,Zaza,C,DAL,2015,5200000
Harris,Devin,PG,DAL,2015,4140721
Barea,Jose,PG,DAL,2015,4000425
Felton,Raymond,PG,DAL,2015,3715383
Lee,David,PF,DAL,2015,2085671
Anderson,Justin,SG,DAL,2015,1514200
Villanueva,Charlie,PF,DAL,2015,1499187
McGee,JaVale,C,DAL,2015,1270964
Evans,Jeremy,SF,DAL,2015,1163944
Mejri,Salah,C,DAL,2015,804825
Jenkins,John,SG,DAL,2015,686944
Powell,Dwight,PF,DAL,2015,676198
Gallinari,Danilo,SF,DEN,2015,15050000
Faried,Kenneth,PF,DEN,2015,12500000
Chandler,Wilson,SF,DEN,2015,11625000
Nelson,Jameer,PG,DEN,2015,4540525
Barton,Will,SG,DEN,2015,3533333
Mudiay,Emmanuel,PG,DEN,2015,3241840
Augustin,D.J.,PG,DEN,2015,3000000
Arthur,Darrell,PF,DEN,2015,2877315
Nurkic,Jusuf,C,DEN,2015,2118326
Harris,Gary,SG,DEN,2015,1828154
Lauvergne,Joffrey,PF,DEN,2015,1736573
Miller,Mike,SG,DEN,2015,1499187
Jokic,Nikola,C,DEN,2015,1358500
Sampson,JaKarr,SG,DEN,2015,619460
Toupane,Axel,SG,DEN,2015,468206
Kilpatrick,Sean,SG,DEN,2015,4971
Kilpatrick,Sean,SG,DEN,2015,4971
Toupane,Axel,SG,DEN,2015,3089
Toupane,Axel,SG,DEN,2015,3089
Harris,Tobias,PF,DET,2015,16000000
Jackson,Reggie,PG,DET,2015,16000000
Baynes,Aron,PF,DET,2015,6500000
Meeks,Jodie,SG,DET,2015,6270000
Morris,Marcus,PF,DET,2015,5000000
Tolliver,Anthony,PF,DET,2015,3000000
Caldwell-Pope,Kentavious,SG,DET,2015,2998910
Johnson,Stanley,SF,DET,2015,2969880
Drummond,Andre,C,DET,2015,2664793
Anthony,Joel,C,DET,2015,2500000
Blake,Steve,PG,DET,2015,2123733
Bullock,Reggie,SF,DET,2015,1464451
Dinwiddie,Spencer,PG,DET,2015,845059
HilliardII,Darrun,SF,DET,2015,829794
Brown,Lorenzo,PG,DET,2015,510634
Brown,Lorenzo,PG,DET,2015,5572
Brown,Lorenzo,PG,DET,2015,5572
Harper,Justin,SF,DET,2015,4971
Thompson,Klay,SG,GSW,2015,17244863
Green,Draymond,PF,GSW,2015,16400000
Bogut,Andrew,C,GSW,2015,12000000
Iguodala,Andre,SG,GSW,2015,12000000
Curry,Stephen,PG,GSW,2015,11000000
Livingston,Shaun,PG,GSW,2015,5543725
Speights,Marreese,C,GSW,2015,3657500
Barbosa,Leandro,SG,GSW,2015,2500000
Barnes,Harrison,SF,GSW,2015,2192970
Ezeli,Festus,C,GSW,2015,1302377
Rush,Brandon,SG,GSW,2015,1208325
Looney,Kevon,SF,GSW,2015,1182880
Clark,Ian,SG,GSW,2015,947276
McAdoo,James,SF,GSW,2015,506091
Varejao,Anderson,PF,GSW,2015,458575
Howard,Dwight,C,HOU,2015,21897818
Harden,James,SG,HOU,2015,15756438
Ariza,Trevor,SF,HOU,2015,8000001
Brewer,Corey,SG,HOU,2015,7806971
Beverley,Patrick,PG,HOU,2015,5756757
McDaniels,K.J.,SG,HOU,2015,3261563
Jones,Terrence,PF,HOU,2015,1786262
Dekker,Sam,SF,HOU,2015,1720520
Motiejunas,Donatas,PF,HOU,2015,1639061
Capela,Clint,C,HOU,2015,1515672
Smith,Josh,SF,HOU,2015,1499187
Terry,Jason,SG,HOU,2015,1499187
Harrell,Montrezl,PF,HOU,2015,1045000
Beasley,Michael,SF,HOU,2015,855069
Goudelock,Andrew,PG,HOU,2015,200600
George,Paul,SF,IND,2015,18314532
Ellis,Monta,SG,IND,2015,10995250
Hill,George,PG,IND,2015,8000000
Stuckey,Rodney,PG,IND,2015,7000000
Miles,C.J.,SG,IND,2015,4488838
Allen,LaVoy,PF,IND,2015,4025000
Hill,Jordan,C,IND,2015,4000000
Mahinmi,Ian,C,IND,2015,4000000
Turner,Myles,C,IND,2015,2700451
Hill,Solomon,SF,IND,2015,1302800
RobinsonIII,Glen,SG,IND,2015,1080333
Young,Joseph,PG,IND,2015,1075000
Christmas,Rakeem,PF,IND,2015,1052342
Whittington,Shayne,PF,IND,2015,912745
Lawson,Ty,PG,IND,2015,265058
Johnson,Orlando,SG,IND,2015,5572
Jordan,DeAndre,C,LAC,2015,21904013
Paul,Chris,PG,LAC,2015,21468695
Griffin,Blake,PF,LAC,2015,18907725
Green,Jeff,SF,LAC,2015,8800000
Redick,J.J.,SG,LAC,2015,6938750
Crawford,Jamal,SG,LAC,2015,5337500
Pierce,Paul,SF,LAC,2015,3527920
Rivers,Austin,SG,LAC,2015,3227451
Richard,Luc,SF,LAC,2015,1270964
Aldrich,Cole,C,LAC,2015,1163944
Johnson,Wesley,SG,LAC,2015,1163944
Wilcox,C.J.,SG,LAC,2015,1159680
Prigioni,Pablo,PG,LAC,2015,981348
Dawson,Brandon,SF,LAC,2015,699865
Smith,Josh,SF,LAC,2015,456921
Ayres,Jeff,PF,LAC,2015,187750
Ayres,Jeff,PF,LAC,2015,64741
Ayres,Jeff,PF,LAC,2015,6474
Stepheson,Alex,PF,LAC,2015,3089
Stepheson,Alex,PF,LAC,2015,3089
Bryant,Kobe,SF,LAL,2015,24250000
Hibbert,Roy,C,LAL,2015,14610937
Williams,Louis,SG,LAL,2015,7000000
Russell,D'Angelo,PG,LAL,2015,5332760
Young,Nick,SF,LAL,2015,5331544
Randle,Julius,PF,LAL,2015,3386491
Bass,Brandon,PF,LAL,2015,3067500
Kelly,Ryan,PF,LAL,2015,1687125
WorldPeace,Metta,SF,LAL,2015,1499187
NanceJr.,Larry,PF,LAL,2015,1207640
Sacre,Robert,C,LAL,2015,895154
Brown,Anthony,SF,LAL,2015,863127
Clarkson,Jordan,SG,LAL,2015,676198
Black,Tarik,C,LAL,2015,676198
Huertas,Marcelo,PG,LAL,2015,525093
Gasol,Marc,C,MEM,2015,22642350
Randolph,Zach,PF,MEM,2015,10000000
Stephenson,Lance,SF,MEM,2015,9000000
Conley,Mike,PG,MEM,2015,8000000
Wright,Brandan,PF,MEM,2015,5709880
Andersen,Chris,PF,MEM,2015,5187500
Allen,Tony,SG,MEM,2015,5000000
Carter,Vince,SG,MEM,2015,4088019
Barnes,Matt,SF,MEM,2015,3396250
Adams,Jordan,SG,MEM,2015,1404600
Martin,Jarell,PF,MEM,2015,1286200
Hairston,P.J.,SG,MEM,2015,1175580
Green,JaMychal,PF,MEM,2015,653262
Udrih,Beno,PG,MEM,2015,191512
Farmar,Jordan,PG,MEM,2015,119660
Stokes,Jarnell,PF,MEM,2015,74564
Munford,Xavier,PG,MEM,2015,21621
Cotton,Bryce,PG,MEM,2015,14913
Hollins,Ryan,C,MEM,2015,8017
Hollins,Ryan,C,MEM,2015,8017
Farmar,Jordan,PG,MEM,2015,7977
Williams,Elliot,SG,MEM,2015,5773
McCallum,Ray,PG,MEM,2015,5572
Cotton,Bryce,PG,MEM,2015,4971
Munford,Xavier,PG,MEM,2015,3089
Munford,Xavier,PG,MEM,2015,3089
Stepheson,Alex,PF,MEM,2015,3089
Weber,Briante,SG,MEM,2015,3089
Bosh,Chris,PF,MIA,2015,23741060
Wade,Dwyane,SG,MIA,2015,20000000
Dragic,Goran,PG,MIA,2015,17000450
Deng,Luol,SF,MIA,2015,9933037
McRoberts,Josh,PF,MIA,2015,5663088
Winslow,Justise,SF,MIA,2015,2807282
Haslem,Udonis,PF,MIA,2015,2793470
Dragic,Zoran,SG,MIA,2015,1500000
Stoudemire,Amar'e,PF,MIA,2015,1499187
Green,Gerald,SG,MIA,2015,1356146
Napier,Shabazz,PG,MIA,2015,1294440
Weber,Briante,SG,MIA,2015,950869
Whiteside,Hassan,C,MIA,2015,875615
Richardson,Josh,SG,MIA,2015,804825
Johnson,Tyler,SG,MIA,2015,522505
Johnson,Joe,SF,MIA,2015,414481
Chalmers,Mario,PG,MIA,2015,379412
Ennis,James,SF,MIA,2015,74564
Roberts,Brian,PG,MIA,2015,33588
Wright,Dorell,SF,MIA,2015,17637
Monroe,Greg,C,MIL,2015,17145838
Middleton,Khris,SF,MIL,2015,14000000
Mayo,O.J.,SG,MIL,2015,8000000
Parker,Jabari,PF,MIL,2015,7413237
Vasquez,Greivis,PG,MIL,2015,6500000
Henson,John,PF,MIL,2015,3183295
Bayless,Jerryd,PG,MIL,2015,3000000
Antetokounmpo,Giannis,SF,MIL,2015,2871714
Carter-Williams,Michael,PG,MIL,2015,2520882
Vaughn,Rashad,SG,MIL,2015,1811040
Ennis,Tyler,PG,MIL,2015,1662320
Plumlee,Miles,C,MIL,2015,1368493
Inglis,Damien,SF,MIL,2015,885144
O'Bryant,Johnny,C,MIL,2015,808497
Copeland,Chris,SF,MIL,2015,805000
Novak,Steve,SF,MIL,2015,424903
Cunningham,Jared,SG,MIL,2015,5773
Rubio,Ricky,PG,MIN,2015,13750000
Pekovic,Nikola,C,MIN,2015,12000000
Garnett,Kevin,PF,MIN,2015,8250000
Wiggins,Andrew,SF,MIN,2015,6212561
Towns,Karl-Anthony,C,MIN,2015,5960200
Bjelica,Nemanja,PF,MIN,2015,3900000
LaVine,Zach,SG,MIN,2015,2411825
Muhammad,Shabazz,SF,MIN,2015,2240575
Payne,Adreian,PF,MIN,2015,1938800
Dieng,Gorgui,PF,MIN,2015,1647336
Prince,Tayshaun,SF,MIN,2015,1499187
Jones,Tyus,PG,MIN,2015,1339720
Rudez,Damjan,SF,MIN,2015,1124750
Smith,Greg,C,MIN,2015,635265
Smith,Greg,C,MIN,2015,5973
Gordon,Eric,SG,NOP,2015,14591391
Asik,Omer,C,NOP,2015,11595505
Evans,Tyreke,SF,NOP,2015,11000001
Holiday,Jrue,PG,NOP,2015,10250001
Anderson,Ryan,PF,NOP,2015,8500000
Davis,Anthony,PF,NOP,2015,5799503
Ajinca,Alexis,C,NOP,2015,5050000
Pondexter,Quincy,SF,NOP,2015,3500000
Cole,Norris,PG,NOP,2015,3036927
Cunningham,Dante,PF,NOP,2015,2978250
Perkins,Kendrick,C,NOP,2015,1499187
Gee,Alonzo,SF,NOP,2015,1349700
Douglas,Toney,SG,NOP,2015,1240153
Babbitt,Luke,SF,NOP,2015,1163944
Dejean-Jones,Bryce,PG,NOP,2015,686422
Hamilton,Jordan,SF,NOP,2015,59731
Frazier,Tim,PG,NOP,2015,24855
Ennis,James,SF,NOP,2015,24855
Hamilton,Jordan,SF,NOP,2015,5973
Ennis,James,SF,NOP,2015,4971
Frazier,Tim,PG,NOP,2015,4971
Harper,Justin,SF,NOP,2015,4971
Dejean-Jones,Bryce,PG,NOP,2015,3089
Dejean-Jones,Bryce,PG,NOP,2015,3089
Anthony,Carmelo,SF,NYK,2015,24812936
Rose,Derrick,PG,NYK,2015,18862876
Lopez,Robin,C,NYK,2015,12650000
Afflalo,Arron,SG,NYK,2015,8000000
Calderon,Jose,PG,NYK,2015,7402812
Porzingis,Kristaps,PF,NYK,2015,4662524
Williams,Derrick,PF,NYK,2015,4499000
O'Quinn,Kyle,C,NYK,2015,4003125
Seraphin,Kevin,PF,NYK,2015,2814000
Thomas,Lance,SF,NYK,2015,1636842
Amundson,Louis,PF,NYK,2015,1635476
Grant,Jerian,PG,NYK,2015,1572360
Vujacic,Sasha,SG,NYK,2015,1356146
Holiday,Justin,SG,NYK,2015,981486
Early,Cleanthony,SF,NYK,2015,676198
Galloway,Langston,PG,NYK,2015,540411
Fredette,Jimmer,PG,NYK,2015,5973
Antetokounmpo,Thanasis,SF,NYK,2015,3089
Durant,Kevin,SF,OKC,2015,17832627
Kanter,Enes,PF,OKC,2015,17515007
Westbrook,Russell,PG,OKC,2015,15719062
Ibaka,Serge,PF,OKC,2015,12350000
Singler,Kyle,SF,OKC,2015,4750000
Waiters,Dion,SG,OKC,2015,4205318
Collison,Nick,PF,OKC,2015,3750000
Morrow,Anthony,SG,OKC,2015,3344000
Foye,Randy,SG,OKC,2015,3045000
Adams,Steven,C,OKC,2015,2423849
Payne,Cameron,PG,OKC,2015,2112480
McGary,Mitch,PF,OKC,2015,1463040
Roberson,Andre,SG,OKC,2015,1323828
Huestis,Josh,SF,OKC,2015,1191520
Mohammed,Nazr,C,OKC,2015,352750
Vucevic,Nikola,C,ORL,2015,13250000
Jennings,Brandon,PG,ORL,2015,8000000
Ilyasova,Ersan,SF,ORL,2015,8000000
Oladipo,Victor,SG,ORL,2015,5371860
Watson,C.J.,PG,ORL,2015,5000000
Gordon,Aaron,SF,ORL,2015,4504865
Smith,Jason,PF,ORL,2015,4300000
Hezonja,Mario,SF,ORL,2015,3909880
Payton,Elfrid,PG,ORL,2015,2712375
Ilyasova,Ersan,SF,ORL,2015,2648824
Nicholson,Andrew,PF,ORL,2015,1706648
Fournier,Evan,SG,ORL,2015,1639061
Napier,Shabazz,PG,ORL,2015,1561140
Cunningham,Jared,SG,ORL,2015,981348
DevynMarble,Roy,SF,ORL,2015,903456
Dedmon,Dewayne,C,ORL,2015,687919
Appling,Keith,PG,ORL,2015,3089
Appling,Keith,PG,ORL,2015,3089
Landry,Carl,PF,PHI,2015,6500000
Embiid,Joel,C,PHI,2015,4995257
Okafor,Jahlil,C,PHI,2015,4788880
Noel,Nerlens,C,PHI,2015,3582433
Stauskas,Nik,SG,PHI,2015,3103867
Marshall,Kendall,PG,PHI,2015,2000000
Covington,Robert,SF,PHI,2015,1148232
Smith,Ishmael,PG,PHI,2015,1100602
Holmes,Richaun,PF,PHI,2015,1038249
Grant,Jerami,SF,PHI,2015,903456
Brand,Elton,PF,PHI,2015,890693
Thompson,Hollis,SG,PHI,2015,817409
McConnell,T.J.,PG,PHI,2015,804825
Canaan,Isaiah,PG,PHI,2015,778091
Wood,Christian,PF,PHI,2015,21621
Wood,Christian,PF,PHI,2015,3089
Wood,Christian,PF,PHI,2015,3089
Bledsoe,Eric,PG,PHX,2015,14000000
Knight,Brandon,PG,PHX,2015,14000000
Chandler,Tyson,C,PHX,2015,13000000
Teletovic,Mirza,PF,PHX,2015,5500000
Tucker,P.J.,SF,PHX,2015,5500000
Morris,Markieff,PF,PHX,2015,5411765
Len,Alex,C,PHX,2015,3943345
Warren,T.J.,SF,PHX,2015,2319013
Booker,Devin,SG,PHX,2015,2223600
Price,Ronnie,PG,PHX,2015,1499187
Goodwin,Archie,SG,PHX,2015,1357732
Jenkins,John,SG,PHX,2015,1070434
Leuer,Jon,PF,PHX,2015,967500
Williams,Alan,PF,PHX,2015,479017
Budinger,Chase,SF,PHX,2015,258082
Brown,Lorenzo,PG,PHX,2015,5572
Johnson,Orlando,SG,PHX,2015,5572
Pressey,Phil,PG,PHX,2015,5572
Pressey,Phil,PG,PHX,2015,5572
Brown,Lorenzo,PG,PHX,2015,5572
Jefferson,Cory,PF,PHX,2015,4971
McRae,Jordan,SG,PHX,2015,3089
McRae,Jordan,SG,PHX,2015,3089
Williams,Alan,PF,PHX,2015,3089
Aminu,Al-Farouq,SF,POR,2015,7500000
Davis,Ed,PF,POR,2015,6666667
Henderson,Gerald,SG,POR,2015,6000000
Kaman,Chris,C,POR,2015,4908000
Lillard,Damian,PG,POR,2015,3461292
Vonleh,Noah,PF,POR,2015,2854628
Roberts,Brian,PG,POR,2015,2793470
McCollum,C.J.,SG,POR,2015,2620615
Leonard,Meyers,C,POR,2015,2435620
Harkless,Maurice,PF,POR,2015,2080925
Plumlee,Mason,C,POR,2015,1599943
Crabbe,Allen,SF,POR,2015,878092
Connaughton,Pat,SG,POR,2015,838158
Montero,Luis,SG,POR,2015,804825
Alexander,Cliff,PF,POR,2015,699865
Cousins,DeMarcus,C,SAC,2015,16404925
Gay,Rudy,SF,SAC,2015,13333333
Rondo,Rajon,PG,SAC,2015,9500000
Koufos,Kosta,C,SAC,2015,8219750
Belinelli,Marco,SF,SAC,2015,6333333
Collison,Darren,PG,SAC,2015,5013559
Cauley-Stein,Willie,PF,SAC,2015,3551200
McLemore,Ben,SG,SAC,2015,3271931
Casspi,Omri,SF,SAC,2015,2900000
Butler,Caron,SF,SAC,2015,1525423
Anderson,James,SG,SAC,2015,1077272
Acy,Quincy,SF,SAC,2015,1016155
Curry,Seth,SG,SAC,2015,981486
Moreland,Eric,PF,SAC,2015,845059
Dukan,Duje,PF,SAC,2015,699865
Aldridge,LaMarcus,PF,SAS,2015,21018008
Leonard,Kawhi,SF,SAS,2015,18868625
Parker,Tony,PG,SAS,2015,14445313
Green,Danny,SG,SAS,2015,10000000
Diaw,Boris,C,SAS,2015,7000000
Duncan,Tim,PF,SAS,2015,5425000
Mills,Patrick,PG,SAS,2015,4333333
Ginobili,Manu,SG,SAS,2015,2877315
West,David,PF,SAS,2015,1525423
Bonner,Matt,C,SAS,2015,1499187
Marjanovic,Boban,C,SAS,2015,1200000
Anderson,Kyle,SF,SAS,2015,1142880
Simmons,Jonathon,SG,SAS,2015,699865
Miller,Andre,PG,SAS,2015,396844
Martin,Kevin,SG,SAS,2015,317475
Carroll,DeMarre,SF,TOR,2015,14500000
Lowry,Kyle,PG,TOR,2015,12000000
DeRozan,DeMar,SG,TOR,2015,9500000
Joseph,Cory,PG,TOR,2015,7472500
Patterson,Patrick,PF,TOR,2015,6050000
Valanciunas,Jonas,C,TOR,2015,3809981
Scola,Luis,PF,TOR,2015,2900000
Ross,Terrence,SF,TOR,2015,2897459
Biyombo,Bismack,PF,TOR,2015,2877315
Johnson,James,PF,TOR,2015,2500000
Nogueira,Lucas,C,TOR,2015,2118326
Caboclo,Bruno,SF,TOR,2015,1755806
Wright,Delon,PG,TOR,2015,1577280
Powell,Norman,SG,TOR,2015,846461
Thompson,Jason,PF,TOR,2015,328955
Hayward,Gordon,SF,UTA,2015,15741355
Favors,Derrick,PF,UTA,2015,11737500
Burks,Alec,PG,UTA,2015,10500000
Booker,Trevor,PF,UTA,2015,4887500
Exum,Dante,SG,UTA,2015,4081356
Pleiss,Tibor,C,UTA,2015,3000000
Burke,Trey,PG,UTA,2015,2758040
Lyles,Trey,PF,UTA,2015,2596512
Mack,Shelvin,PG,UTA,2015,2433333
Ingles,Joe,SF,UTA,2015,2150000
Hood,Rodney,SG,UTA,2015,1608046
Gobert,Rudy,C,UTA,2015,1375842
Withey,Jeff,C,UTA,2015,981486
Neto,Raul,PG,UTA,2015,910849
Johnson,Christapher,SF,UTA,2015,715123
Green,Erick,PG,UTA,2015,4971
Green,Erick,PG,UTA,2015,4971
O'Brien,J.J.,SF,UTA,2015,3089
Wall,John,PG,WAS,2015,16957900
Hilario,Nene,PF,WAS,2015,13000000
Gortat,Marcin,C,WAS,2015,12000000
Morris,Markieff,PF,WAS,2015,8000000
PorterJr.,Otto,SF,WAS,2015,4826355
Beal,Bradley,SG,WAS,2015,4663129
Dudley,Jared,PF,WAS,2015,4250000
Anderson,Alan,SG,WAS,2015,4000000
Gooden,Drew,PF,WAS,2015,3423500
Sessions,Ramon,PG,WAS,2015,2123733
Oubre,Kelly,SF,WAS,2015,2006640
Temple,Garrett,SG,WAS,2015,1040843
Eddie,Jarell,SF,WAS,2015,771074
Hickson,J.J,PF,WAS,2015,366337
Thornton,Marcus,SG,WAS,2015,251107
